,ID_Cliente,CPF_CNPJ,Nome,Email,Telefone,Data_Cadastro,Status,CEP
2972,6574122941767247863,520.137.234-36,Maria Laura Viana,felipe74@example.com,61926237745,2023-09-21,inativo,35024-296
2973,4417464458152891559,92.034.890/0001-80,Yasmin Alves,albuquerquececilia@example.org,96985550804,2025-09-07,ativo,02841-040
2974,7190862784992686920,64.373.013/0001-95,Sr. Eduardo Garcia,costelalunna@example.org,85940175317,2023-02-09,inativo,96388-038
2975,8208841705010640402,03.456.963/0001-60,Anthony Gabriel Martins,antonio10@example.net,82945858474,2023-09-19,pendente,59765-555
2976,8360482366859128425,53.227.903/0001-96,Elisa Costa,sofia21@example.org,84969256297,2024-09-23,pendente,32881-158
2977,6698739894838555978,779.588.957-90,Heloisa Porto,talbuquerque@example.com,17923138061,2020-04-21,ativo,50679-663
2978,4922994328107520591,60.304.920/0001-70,Caroline Mendes,mendessofia@example.com,95982508920,2023-01-15,ativo,01125-948
2979,7936278975617745183,33.239.083/0001-89,Eloah Cavalcanti,csousa@example.org,86982123506,2025-02-11,pendente,08173-107
2980,9324930220389370436,44.513.527/0001-20,Heloísa Vargas,stellanovais@example.com,92975226437,2023-07-07,ativo,46825-408
2981,3903805186273666113,268.852.886-72,José Miguel Correia,maria-sophia28@example.net,32980207772,2025-09-22,pendente,32426-528
2982,8785699725316685111,04.584.276/0001-31,Dra. Hellena Pacheco,cirinoana-beatriz@example.net,98991960059,2022-11-23,inativo,30451-446
2983,4855779434962789208,909.317.707-20,Fernando Caldeira,yferreira@example.com,81909278858,2021-01-15,ativo,53943-574
2984,4682104834946742798,03.842.504/0001-02,Dr. Anthony Pereira,uduarte@example.org,41980250319,2023-04-06,ativo,30979-336
2985,9967888462292238882,994.143.677-20,Gael Henrique Viana,gael04@example.com,27989727042,2020-12-20,pendente,09551-414
2986,2636122115591204504,50.103.239/0001-05,Fernando Viana,daniel23@example.com,13905234759,2020-03-01,pendente,08647-403
2987,6027667919841481881,764.662.078-37,Sr. Arthur Gabriel Campos,qazevedo@example.org,87909580952,2021-09-24,ativo,66360-028
2988,3580808874730783066,360.136.060-82,Hadassa Rios,stellajesus@example.com,61965477209,2024-10-21,pendente,58839-170
2989,7994716054515398214,37.468.533/0001-20,Ana Laura Aparecida,gael76@example.com,74917802895,2024-02-20,inativo,65814-504
2990,5935995598037051833,429.750.874-98,Dr. Henry Cirino,cavalcantesarah@example.org,89932024660,2025-12-01,inativo,63136-389
2991,1636602195451721147,317.806.538-56,Larissa Gonçalves,hmartins@example.net,88975654926,2025-07-23,pendente,38588-983
2992,6913842485715666601,98.344.255/0001-01,Raul Dias,kferreira@example.org,35940863416,2020-04-28,pendente,03756-795
2993,9434293000217324506,395.030.172-30,Pedro Henrique Lima,anogueira@example.com,68982001577,2024-12-01,pendente,93193-710
2994,7166925793366997091,098.627.021-75,Maria Júlia Caldeira,matteo39@example.net,17989098206,2024-02-22,ativo,87432-241
2995,6903160102859332109,41.245.452/0001-58,Eloah Rezende,vianabrayan@example.com,81924405019,2024-05-04,pendente,02000-668
2996,8567884304434296542,550.875.848-67,Rhavi da Cunha,maria-isismartins@example.org,45914406718,2025-09-09,inativo,31315-123
2997,4462252431224390981,719.332.884-76,Maria Isis Porto,erick23@example.org,22971607580,2020-12-22,ativo,88270-873
2998,8021715673154843653,94.894.480/0001-37,Ana Carolina Pires,lmendes@example.org,55955027814,2024-04-22,ativo,37044-665
2999,5266108780561750933,22.198.072/0001-88,Liam Machado,imartins@example.org,96912297908,2020-09-07,pendente,71194-471
3000,8987503031140721088,06.409.538/0001-69,Luiz Fernando Camargo,rodrigo92@example.com,49968255299,2025-03-29,ativo,65237-280
3001,8845400176869761907,21.892.595/0001-75,Théo Peixoto,cecilia47@example.net,41930247961,2020-08-30,ativo,58770-643
3002,4767041770427666871,673.643.094-42,Mariana Cardoso,novaisluiz-otavio@example.com,33922466320,2022-08-10,inativo,85115-465
3003,7000867373845563669,68.020.333/0001-35,Maria Liz Moura,joana41@example.org,35958952301,2025-03-10,ativo,64133-717
3004,4325563317002325183,048.992.900-81,Sr. Davi Luiz Silva,da-mataesther@example.net,55967754829,2023-07-06,inativo,92549-736
3005,4666306131372636452,90.957.274/0001-87,Fernando Barros,cassianohellena@example.org,98980202369,2023-04-03,ativo,07098-272
3006,9859989707442726828,428.918.117-69,Vitor Fernandes,aparecidagael-henrique@example.net,65923661603,2025-11-20,pendente,16392-918
3007,1736127502454981080,32.505.119/0001-44,Dr. Breno Aparecida,clara81@example.net,19921384011,2023-02-19,pendente,51926-275
3008,2667717855615505258,415.347.530-49,Sr. Felipe Sá,isadoracavalcanti@example.net,33990062304,2025-04-29,inativo,57980-918
3009,8292775236389427363,338.877.661-61,Enzo Gabriel Peixoto,murilo59@example.net,95939773929,2024-09-18,inativo,44350-348
3010,2567338231780148718,76.923.730/0001-46,Melina Camargo,eteixeira@example.com,73912852043,2022-03-29,inativo,12697-211
3011,7949985339757419735,08.906.082/0001-97,Sarah Castro,esterda-rocha@example.org,67946344290,2020-06-08,pendente,77477-968
3012,7501415008656623202,069.097.798-16,Dr. Pedro Henrique Sampaio,da-conceicaorebeca@example.net,88960611317,2022-04-19,ativo,87349-794
3013,7296843001097871977,39.922.627/0001-86,Ana Carolina Pastor,tribeiro@example.com,85938021647,2020-07-07,ativo,14946-156
3014,5452216980360313213,885.124.859-20,Dr. Marcos Vinicius da Mata,correiamaria-laura@example.net,84957054047,2022-07-07,pendente,36656-383
3015,1652611099730802362,67.822.062/0001-85,Sra. Valentina da Costa,isadoramelo@example.net,35963250669,2020-02-22,pendente,15415-422
3016,6045868463714223462,165.466.574-69,Ísis da Cunha,vsampaio@example.net,79948523082,2023-11-08,inativo,36585-122
3017,7254871854671270192,31.156.759/0001-22,Ana Julia Campos,gbarros@example.net,79955297311,2023-05-24,pendente,02522-049
3018,3139974102557404960,99.261.401/0001-76,Alexandre Aragão,otavio34@example.com,48913420252,2020-01-25,ativo,18714-577
3019,5789938613148416739,264.075.391-25,Bruno Pacheco,oalbuquerque@example.com,22939380740,2021-09-21,ativo,31119-622
3020,8127083306395457951,723.216.778-01,Manuela Guerra,maria-sophiada-luz@example.net,32918384180,2022-01-10,pendente,39063-982
3021,8442703696290388799,969.340.408-46,Dr. Luiz Miguel Freitas,maria-flor06@example.net,24929122332,2025-06-06,pendente,11632-748
3022,3930347257426511784,93.181.966/0001-03,Henrique Farias,levi17@example.com,38940784386,2021-07-20,ativo,33600-278
3023,7531585387499370214,002.057.245-76,Esther Farias,novaiseloa@example.com,16907829846,2024-10-08,inativo,74098-972
3024,7439496590876412220,085.765.251-77,Miguel Cavalcante,bella63@example.com,97939238953,2022-12-05,ativo,63472-982
3025,5575296227847028928,51.230.761/0001-45,Sophia Farias,uaragao@example.net,89955423498,2020-07-21,inativo,68204-069
3026,6230317480872105184,19.010.132/0001-75,Pedro Henrique Nunes,gsa@example.org,94907445686,2020-02-21,ativo,44258-919
3027,5803960171434170317,91.371.816/0001-01,Srta. Beatriz Borges,augusto88@example.com,71916301842,2021-06-18,inativo,60338-284
3028,2532903935425571233,42.844.957/0001-70,Thomas Rodrigues,henry28@example.com,35967307957,2022-10-07,ativo,20842-589
3029,4014638583753904594,851.902.414-17,Dra. Mirella Macedo,valentina56@example.net,98925952015,2024-05-05,inativo,10840-862
3030,8976770141232620436,028.545.713-39,João Lucas Garcia,qoliveira@example.org,79926747803,2023-05-12,ativo,01230-020
3031,8711702450726977507,506.382.787-79,Stella Jesus,fogacaisaac@example.com,92978939540,2021-05-15,inativo,68206-743
3032,2546043943430704081,61.153.126/0001-64,Enzo Gabriel Novaes,pedroazevedo@example.com,64965819910,2025-05-21,ativo,56144-704
3033,5171960824501198043,05.578.789/0001-12,Gabrielly Duarte,jviana@example.com,22931991356,2021-07-08,ativo,54936-383
3034,6050627824372400591,75.218.705/0001-45,Lucas Gabriel Lima,caldeiraisaac@example.com,98912364389,2024-02-01,inativo,74406-082
3035,6409328570919167173,683.419.143-90,Luan Rodrigues,mariahsiqueira@example.org,14966606473,2020-06-08,ativo,56285-601
3036,5155311571908889372,337.881.812-08,Gabrielly Nascimento,da-cruzmathias@example.com,82910899713,2021-08-07,inativo,15304-810
3037,9076143839518409463,934.661.124-55,Raul Pimenta,luiz-miguelferreira@example.com,34978328330,2022-07-03,pendente,85330-397
3038,9359979717351966337,185.434.244-47,Maria Clara Cassiano,milena80@example.com,87978451535,2020-12-18,pendente,76126-601
3039,5402201084022750308,78.439.099/0001-47,Dr. Danilo Correia,cassianokaique@example.org,63981011762,2022-02-28,inativo,62588-127
3040,3024343339765126329,89.864.292/0001-14,Isis Cavalcante,luanadas-neves@example.org,82970639648,2020-01-20,inativo,75662-115
3041,2517188136458730145,20.907.796/0001-89,Mariane Pacheco,da-rochadaniela@example.org,13939943614,2022-12-04,pendente,66195-245
3042,5518276250672899702,854.406.613-52,Joana Brito,raulsales@example.com,19953238599,2022-08-01,pendente,69839-728
3043,3677761583690043876,528.338.506-35,Sr. Oliver Souza,iteixeira@example.org,51909049068,2024-03-25,pendente,14127-110
3044,4388562677929052115,564.727.502-35,Diogo Costela,silvavicente@example.net,54931236483,2022-05-13,pendente,79700-423
3045,3077441262168691535,647.223.901-30,Daniela da Luz,pietragoncalves@example.com,37979385728,2023-06-14,ativo,32124-275
3046,7079706450392669929,156.246.333-02,Júlia Teixeira,ybrito@example.com,79982085257,2020-02-20,inativo,92524-130
3047,7472293050094336900,983.055.974-42,Pedro Miguel Porto,nda-conceicao@example.org,66977255016,2022-03-26,ativo,58539-916
3048,7313214464203010917,08.711.679/0001-27,Marcelo Moreira,gustavo04@example.net,98944116558,2021-12-16,inativo,60532-648
3049,9957974168805752796,442.490.419-96,Lorenzo Porto,araujoluiz-otavio@example.net,82925408137,2022-02-07,ativo,31000-067
3050,6575472056738331597,158.412.342-74,Maria Flor Ferreira,ssales@example.net,79928475394,2024-11-04,pendente,10898-923
3051,5876667831941371686,453.194.836-19,Laís Almeida,joao-felipecirino@example.net,86938818811,2020-07-17,inativo,49819-970
3052,9492487371551011328,622.352.254-95,Pietra Silveira,ymacedo@example.org,21958463576,2023-04-20,ativo,72287-793
3053,7232221012728059442,052.538.508-79,Raquel Sá,tcampos@example.net,12930356158,2021-03-21,inativo,07659-862
3054,5606950971199306040,967.880.351-24,Bruna Guerra,felipe68@example.net,77977936867,2025-12-28,ativo,60691-667
3055,8611048901451026204,98.627.067/0001-04,Bruna Novais,costelamarcela@example.net,15951589955,2025-03-10,pendente,44235-540
3056,5073097297911673577,58.443.271/0001-41,Evelyn Porto,isabel86@example.net,18925232578,2025-02-12,pendente,52790-471
3057,3788677408416039005,210.222.489-63,Arthur Miguel Silveira,ana-vitoriagarcia@example.org,55903973359,2021-03-13,inativo,71854-686
3058,5967084391657124763,566.451.155-53,Yan Costa,marina04@example.org,37950662516,2023-06-18,inativo,11854-229
3059,8287292589849722095,246.622.833-61,Rodrigo Rocha,ycasa-grande@example.org,61908378799,2022-12-29,pendente,99977-378
3060,6298880585501261570,63.130.569/0001-82,Ester Lopes,julia44@example.com,12934449193,2021-12-11,ativo,12519-752
3061,3717053241067008893,78.403.146/0001-16,Julia Sales,matheusvasconcelos@example.com,47985788281,2024-03-09,ativo,83330-116
3062,7386918501298278459,78.237.423/0001-16,Bella Barros,aliciaporto@example.org,86991197257,2022-10-17,pendente,61102-994
3063,5064227112098582308,998.422.454-55,Maitê Duarte,juliacassiano@example.net,68989597607,2024-11-01,pendente,66559-796
3064,7906484694618922895,25.891.836/0001-19,Maria Helena Moraes,pereiraleticia@example.net,28912348546,2022-07-05,pendente,48262-601
3065,3967163915227142272,097.120.902-17,Giovanna Correia,marceloandrade@example.com,17926852650,2023-01-13,pendente,73331-008
3066,3363842117049905794,58.239.294/0001-01,Rebeca Silva,cavalcantehellena@example.com,53935518944,2025-12-01,inativo,79299-685
3067,7313537125754289544,50.646.395/0001-74,Marina Siqueira,cavalcantiisabel@example.net,84986955659,2021-01-27,pendente,36575-950
3068,8649925717620980164,93.364.315/0001-97,Dr. Anthony Brito,cecilia70@example.org,85989192274,2021-03-21,ativo,39521-751
3069,9486604235447989354,658.729.677-87,Srta. Heloisa Jesus,vieirabenicio@example.net,84940957682,2022-11-01,ativo,35543-515
3070,7392959952550583365,460.716.387-16,Ísis Sá,da-pazana-vitoria@example.com,73979319867,2021-07-24,ativo,10989-973
3071,1933234496512877206,91.640.780/0001-97,Maitê Lopes,oborges@example.net,98919656057,2023-03-22,inativo,19381-056
3072,6010230201436638546,546.964.300-94,Diogo Vargas,mandrade@example.net,47926978374,2023-12-12,pendente,00885-687
3073,3368523320419771781,84.551.624/0001-44,Ana Carolina das Neves,maria-lizda-cruz@example.net,15900420037,2021-06-20,pendente,20444-082
3074,7098848249363335576,92.801.007/0001-91,Srta. Pietra Mendes,maria-sophia00@example.org,85953336470,2021-09-25,pendente,37020-578
3075,6223545073472214892,48.731.936/0001-01,Dra. Ayla Moreira,joserezende@example.org,63964161976,2025-11-01,pendente,87289-672
3076,8899728531062525363,15.966.149/0001-59,Dr. Guilherme Duarte,sophie75@example.org,71931744885,2025-04-22,inativo,88385-419
3077,1473954406683842868,97.611.806/0001-49,Manuela Sampaio,spereira@example.net,37968559882,2021-02-20,pendente,12343-426
3078,1563919169079838737,16.421.794/0001-99,Gael Porto,pcunha@example.net,88949001880,2021-12-18,pendente,50857-072
3079,6910943383597847140,299.967.335-87,Emanuella Azevedo,ccunha@example.com,53920208251,2024-03-19,pendente,07212-240
3080,9950480676982600345,118.728.442-26,Anthony Duarte,biancaaraujo@example.net,98923536653,2022-07-22,pendente,85093-935
3081,9708593382722621526,28.716.369/0001-52,Rafaela da Paz,rafael66@example.net,87940551289,2020-07-19,inativo,42679-849
3082,1654922889720981048,23.822.037/0001-66,Ravi Lucca da Rocha,asa@example.net,61951849119,2025-12-20,pendente,58329-644
3083,8930668462510360532,21.082.103/0001-92,Anna Liz Pereira,rezendejoao-felipe@example.org,77940476337,2023-04-25,pendente,42580-701
3084,7400286402810003572,32.426.168/0001-90,Maria Sophia Santos,igorcirino@example.org,95949344694,2025-07-16,pendente,17293-050
3085,6227859475403217904,851.156.913-45,Stella da Costa,liam91@example.com,67956423904,2021-10-26,inativo,56811-160
3086,7095046559624981462,48.179.961/0001-69,Nathan Fonseca,guerrastephany@example.org,34961522784,2025-06-11,ativo,79345-734
3087,2087815739788852889,306.258.126-42,Maria Liz Azevedo,emarques@example.com,51954167673,2020-06-21,pendente,03423-011
3088,9816325272458838451,32.450.297/0001-86,Dr. Bruno Sampaio,giovanna84@example.org,93938032606,2021-03-10,inativo,25317-913
3089,8948394407499750888,073.793.783-10,Isadora da Costa,ninasampaio@example.net,35944885166,2021-09-27,pendente,37340-575
3090,4355148311080273480,66.272.309/0001-98,Ester da Luz,mendespaulo@example.com,19958002680,2021-02-19,inativo,71452-891
3091,8346640260995814553,108.425.425-99,Ravi Rodrigues,caldeiraoliver@example.net,37992608820,2025-04-25,pendente,06584-866
3092,9777214144523129707,728.114.511-15,Sra. Melina Vieira,fernandesagatha@example.com,64903614925,2024-10-16,ativo,25450-658
3093,8403538621861965669,237.588.158-19,Sr. Luiz Gustavo Vieira,liviasilveira@example.org,43924210119,2022-08-06,pendente,54955-386
3094,5981421896079224161,16.304.350/0001-42,Sra. Luana da Mota,claradias@example.net,13968691011,2020-11-16,pendente,65751-348
3095,6467488286996608140,08.406.531/0001-19,Sarah da Luz,usampaio@example.com,71924818532,2022-01-13,inativo,63314-211
3096,7704053550080465948,737.003.186-03,Benicio Rodrigues,daniela93@example.com,55979047882,2021-06-24,inativo,06424-176
3097,9371121247902646728,192.629.000-80,Raquel das Neves,viniciusdias@example.com,77982024844,2020-11-08,pendente,78255-871
3098,9519392951614217934,067.907.823-59,Fernando da Conceição,camargojoao-pedro@example.net,96976703131,2021-05-03,pendente,26881-593
3099,3606409823163073127,792.240.346-11,Maria Luiza Novais,maya23@example.net,64932338979,2021-04-04,ativo,46165-576
3100,3298171662842588962,03.135.243/0001-24,José Pedro Rezende,maitecosta@example.org,17919909374,2021-05-10,pendente,25689-947
3101,5189467673161129076,729.260.846-67,Alexia Cardoso,emanuelmoura@example.org,21915892082,2025-01-16,inativo,41478-267
3102,8455337324605486819,296.760.527-70,André Câmara,breno35@example.net,19924428658,2020-02-04,inativo,76481-031
3103,5282235936618640773,38.966.937/0001-87,Josué Novais,caldeirapedro-henrique@example.com,54946766664,2022-07-18,ativo,30295-661
3104,5469370913885699804,96.581.898/0001-58,Helena Guerra,dda-luz@example.org,61900688345,2025-09-22,pendente,75452-588
3105,3831576512349392869,90.815.343/0001-32,Ana Carolina Costa,leonardocampos@example.org,95946614054,2021-06-10,inativo,78911-683
3106,3859232683621752146,590.352.600-21,Srta. Stephany Cassiano,laracorreia@example.org,35928103522,2024-12-23,inativo,61263-256
3107,7349254692746021351,62.847.509/0001-39,Luiz Felipe Rodrigues,brenda21@example.net,79902365241,2022-12-29,inativo,84688-542
3108,1056299872085226049,244.201.320-73,Dr. Yago Fogaça,raragao@example.net,71916227703,2023-11-15,pendente,35980-615
3109,6701883295622157135,118.320.048-93,Lívia Vasconcelos,saranovais@example.org,14919133850,2025-04-16,ativo,58066-984
3110,7181629458385896834,936.356.187-78,Vitor Abreu,francisco16@example.net,96934246050,2021-11-10,ativo,06089-023
3111,7631096453528806593,68.607.363/0001-92,Lucca Lopes,cpereira@example.net,14936740470,2022-11-20,pendente,81737-508
3112,1405611988231115813,874.060.134-25,João Guilherme Macedo,santosdavi-lucas@example.com,96972917912,2023-04-14,pendente,19312-641
3113,5569455716103005601,626.909.778-60,Dante Souza,maria-eduarda81@example.net,98956444226,2025-02-07,pendente,55184-396
3114,2197659587482943897,592.549.066-34,Ana Teixeira,limamateus@example.com,42992784372,2022-01-03,ativo,28465-090
3115,8679888074562187606,00.341.553/0001-09,Letícia Aparecida,ysousa@example.com,48904786948,2024-07-23,pendente,54095-162
3116,3126936401858196875,78.823.158/0001-02,Marcos Vinicius Aragão,piresmariah@example.com,84903104289,2025-10-13,pendente,17570-314
3117,5743483961286726262,046.773.665-74,Felipe Duarte,enrico85@example.com,83964922116,2022-03-15,ativo,05842-411
3118,5854365401836930933,500.868.461-23,Dra. Sabrina Abreu,maria-sophia15@example.org,43940620655,2020-11-28,ativo,59272-492
3119,2114295338723953880,372.000.615-53,Valentim Sampaio,matteomelo@example.com,48989509359,2024-12-26,inativo,24292-188
3120,2960443969484388843,590.678.494-24,Sra. Olivia Gomes,nina78@example.net,49936799763,2020-01-12,inativo,91175-890
3121,6165153921320302145,908.953.576-84,Mathias Silva,pereiraraquel@example.org,42966795069,2022-10-21,ativo,40256-565
3122,1332609733215230321,90.872.188/0001-61,Sra. Zoe Ferreira,pedro49@example.com,83984492826,2022-01-06,inativo,03314-879
3123,8486200144924407333,740.690.074-59,Lucca Fogaça,ada-costa@example.com,32975356569,2023-12-29,ativo,12119-708
3124,5448908443456872583,606.097.928-11,Francisco da Rocha,arthur13@example.net,66923858655,2020-05-11,inativo,99307-094
3125,4479628417052957894,77.980.898/0001-78,Brenda Cassiano,marcos-viniciuscastro@example.org,11999523912,2025-04-15,pendente,48498-788
3126,4602906681396641704,590.140.910-05,Arthur Pinto,ana-vitoriacosta@example.org,96971797197,2023-06-14,pendente,38695-124
3127,3551737874845320759,59.243.540/0001-08,Sra. Fernanda Pastor,wsa@example.com,13996397500,2023-04-18,inativo,16911-680
3128,1611459386333190893,30.687.122/0001-48,Srta. Milena Caldeira,brayan72@example.org,35966353828,2020-03-28,inativo,08623-524
3129,2045884760754138228,902.212.125-94,Sra. Maria Luiza Pereira,mariane43@example.com,55961575874,2021-08-10,ativo,89683-470
3130,3117751354585353569,147.630.082-34,Oliver Martins,tpacheco@example.org,35993192917,2022-12-24,pendente,99272-449
3131,9393042323895222055,77.982.857/0001-75,Helena Brito,bella37@example.org,16952374475,2020-08-15,inativo,83942-542
3132,5634104582643583496,32.915.036/0001-46,Rodrigo Azevedo,lorenamendes@example.com,79937594704,2020-01-03,pendente,10488-953
3133,4531589601523933740,00.111.686/0001-08,Larissa Carvalho,pachecodavi-miguel@example.com,94998903166,2025-12-17,ativo,03142-400
3134,1933417354385187048,812.177.863-69,Aylla Gomes,rfarias@example.org,38999395787,2023-11-11,pendente,25098-112
3135,9572180027537427117,50.860.035/0001-27,Maria Cecília Duarte,mateussilveira@example.net,53909602182,2023-11-18,inativo,31919-733
3136,7905545527175698299,741.194.633-32,Matteo Cavalcante,vramos@example.net,99923405564,2024-07-06,inativo,88459-421
3137,9587235104242452406,30.876.343/0001-35,Pietro Leão,melinada-paz@example.org,69956567421,2021-05-12,inativo,97401-411
3138,3243982566619901017,846.379.140-50,Dr. Yuri das Neves,mlima@example.com,69928186990,2022-09-18,inativo,75788-230
3139,1603459789836062746,46.032.772/0001-38,Srta. Brenda Rodrigues,rda-luz@example.org,63993644567,2020-02-16,ativo,85043-733
3140,6941828150579528211,54.430.391/0001-21,Liam Dias,camaraaurora@example.org,45905313942,2023-05-21,pendente,36967-573
3141,1335724758370824727,403.793.041-64,Luiz Gustavo da Mata,azevedomaria-alice@example.org,87919158592,2022-06-16,inativo,79020-514
3142,9027094096821541914,938.319.162-91,Enzo Gabriel Ramos,tgomes@example.org,86939810337,2023-12-02,ativo,06905-575
3143,9119064083830674577,612.538.793-62,Beatriz Campos,ana-carolinamachado@example.com,21959990211,2020-02-06,pendente,31242-757
3144,8380159756585987779,128.971.013-39,Davi Luiz Porto,da-rosadiogo@example.com,65959898396,2021-02-17,inativo,33442-064
3145,8282347936393653600,75.715.143/0001-65,Amanda da Cruz,anthonymelo@example.com,15921185883,2022-02-09,inativo,69013-747
3146,9768705135028457030,47.919.223/0001-36,Maria Isis Viana,mateussilveira@example.org,31963435333,2023-09-27,inativo,56362-198
3147,1285511911804507911,58.540.528/0001-86,Luísa Oliveira,machadodiogo@example.org,87905016496,2020-11-09,pendente,65368-794
3148,8835377236363659476,588.523.617-82,Vinicius Vargas,zmacedo@example.com,55952107146,2023-02-25,pendente,14487-313
3149,2810333607056468427,83.372.268/0001-19,Maria Alice Sampaio,tramos@example.net,42918264746,2021-07-18,inativo,10902-306
3150,1584379286615241093,269.439.047-34,Amanda Cavalcanti,marcelo02@example.org,95958580086,2021-09-29,ativo,96332-784
3151,6106433226724925143,297.043.079-92,Benjamin Fonseca,eduardo79@example.com,46953010401,2020-07-30,pendente,89855-005
3152,8752098527817396569,376.634.016-86,Anthony Gabriel da Cruz,maria-sophia78@example.com,37974655319,2024-05-07,pendente,62108-161
3153,7796609048333659812,72.912.841/0001-70,Anna Liz Sá,clara63@example.org,44951133556,2020-01-24,pendente,48194-924
3154,5730527413602303983,13.839.951/0001-75,Sra. Isis Cardoso,claricemachado@example.net,97901332606,2023-06-25,inativo,03476-019
3155,2235565497299155146,83.523.854/0001-58,Henrique da Cunha,maria-luisa48@example.net,22913357637,2020-02-25,ativo,30468-122
3156,4740325179102899836,98.558.993/0001-75,Isadora Sousa,mviana@example.net,96989966658,2022-11-23,inativo,74548-434
3157,9536394132231475810,591.147.161-49,Evelyn Pastor,carolineviana@example.net,14994079178,2021-02-11,inativo,11338-562
3158,4759479783225348595,71.326.021/0001-30,Sophia Gomes,nathannascimento@example.org,31976463631,2025-01-20,ativo,66777-782
3159,7075305393124118958,98.215.728/0001-48,Sarah da Cunha,da-rochaenzo-gabriel@example.com,53987954454,2022-01-28,ativo,48672-094
3160,5602047320678272068,20.425.872/0001-73,Gabrielly Montenegro,bernardo32@example.org,96985267279,2024-09-01,ativo,53885-077
3161,3615826387996013254,251.994.172-13,Luara Cardoso,cardosoyan@example.org,43963095525,2024-12-28,pendente,90110-211
3162,7884876398129195911,564.091.485-90,Sr. Josué Barros,cavalcantedavi-lucas@example.com,35999067424,2023-02-26,ativo,05507-198
3163,5035505050917630259,145.420.177-61,Sra. Ana Laura Lopes,agathanovais@example.org,18933728247,2024-04-27,pendente,11560-630
3164,2653265527925044883,65.395.488/0001-39,Dr. Kevin da Paz,uborges@example.com,74951404045,2020-01-13,ativo,54067-366
3165,7996790882672425315,887.596.172-12,Sr. Valentim Nogueira,ferreiraana@example.net,13906089664,2020-02-25,inativo,14023-191
3166,3582888594321972841,33.791.726/0001-01,Sr. Enzo Mendonça,gabriellyguerra@example.com,16936964572,2024-06-29,ativo,07433-256
3167,1426893354697425964,911.663.568-60,Sra. Daniela Moreira,eduardagoncalves@example.com,73945779964,2020-11-11,ativo,59651-840
3168,9700979232520415225,25.635.327/0001-51,Maria Júlia da Cunha,dnovaes@example.net,94901924281,2023-05-03,ativo,03925-067
3169,6514719434450292978,21.021.678/0001-36,Théo Azevedo,borgesjoao-vitor@example.org,32904585789,2022-09-04,pendente,58716-997
3170,8766959481107450512,583.100.510-08,Rebeca Rios,epires@example.com,45910910969,2022-04-18,ativo,74971-849
3171,1221842374887044459,907.383.834-95,Heloísa Dias,ana-juliacampos@example.org,89914401785,2025-02-16,pendente,50580-814
3172,9679905896637331345,184.883.802-79,Cecília Sales,tfonseca@example.com,34963953798,2024-04-17,inativo,37244-653
3173,2248132317788177957,015.706.169-57,Ravy Cunha,jnogueira@example.org,32924604292,2025-11-17,pendente,84825-663
3174,7056084492419856778,04.051.983/0001-47,Marcela Cardoso,auroralima@example.org,64943168953,2023-10-28,pendente,58321-645
3175,8213326297956082874,810.077.136-83,Sabrina Costa,vcassiano@example.com,17992657504,2022-10-19,ativo,14506-775
3176,5952759594156472704,500.568.457-86,Josué Moreira,maria-clarabarros@example.com,64973710309,2024-03-10,pendente,96573-401
3177,1664010695754127920,81.082.158/0001-85,João Felipe Freitas,oduarte@example.com,16969769222,2025-11-26,pendente,26481-578
3178,6910416203438688104,44.793.722/0001-08,Anthony Costa,das-neveslorenzo@example.net,96922205029,2021-07-18,inativo,79341-438
3179,2907443111687541827,01.786.267/0001-36,Lunna da Mota,camposcalebe@example.com,35906159415,2020-01-06,ativo,12267-378
3180,6325204423283418972,320.391.292-14,Nina da Paz,thalesmendonca@example.net,14989709567,2021-06-25,inativo,48511-189
3181,2092756721068071431,985.572.237-46,Theo Casa Grande,mmoraes@example.org,55976136275,2020-12-27,inativo,61528-329
3182,5221150656997593875,93.102.103/0001-14,Josué Machado,wsampaio@example.org,97912328646,2021-09-01,ativo,04973-709
3183,5439794312417111701,55.283.064/0001-49,Sr. Ian Fernandes,maiteda-luz@example.com,28988743690,2020-09-27,pendente,01107-285
3184,5800667641982690472,228.252.252-84,Sra. Maria Júlia Sousa,julia53@example.org,68939586871,2022-01-29,ativo,40015-119
3185,5841968837616447782,085.826.068-13,Mariah Lima,albuquerquemaria-laura@example.net,97915286768,2021-07-15,inativo,71701-124
3186,6811537150742275854,97.894.427/0001-54,Arthur Gabriel Rodrigues,enzo-gabrielfarias@example.net,44920317976,2021-03-14,pendente,47874-875
3187,5812089964349139453,776.341.534-05,Antonella Souza,alanavargas@example.org,92911781985,2022-12-01,pendente,28076-694
3188,3857709711076411473,926.225.615-82,João Martins,ferreiraeloa@example.net,92951109973,2024-06-17,pendente,29169-798
3189,8749204242734912275,85.872.632/0001-85,Maria Luiza Silva,henry96@example.com,73978883608,2025-04-18,pendente,90890-313
3190,6853984963677280126,91.168.377/0001-36,Luísa da Paz,dnovaes@example.org,81900730855,2020-03-02,ativo,40982-504
3191,4294642328127819820,36.479.511/0001-49,Igor Casa Grande,vieiravitor@example.org,66965818909,2022-11-03,ativo,54535-730
3192,3969478770862283156,334.694.256-03,Allana Pacheco,jda-costa@example.com,15949383181,2025-12-20,ativo,76569-000
3193,6377973412919628154,63.243.287/0001-52,Isabella Siqueira,yago46@example.net,11962206124,2024-07-17,ativo,74080-885
